-133.110397339,-886.344055176,61.9344100952
-133.063461304,-886.290527344,61.8145713806
-133.044570923,-886.371643066,61.881362915
-132.881546021,-886.24395752,61.9615058899
-132.752227783,-886.036071777,62.0126419067
-132.772872925,-885.908813477,62.0841064453
-132.850585938,-885.848693848,62.2495536804
-132.916946411,-885.813232422,62.5430335999
-132.938659668,-885.773254395,62.8831291199
-132.875289917,-885.643066406,63.1739234924
-132.760543823,-885.465148926,63.5300712585
-132.893569946,-885.551635742,64.2246551514
-133.417617798,-885.752502441,65.1748428345
-134.241516113,-885.695861816,66.4240341187
-135.554916382,-885.652404785,68.1110610962
-137.511703491,-885.826904297,70.0406799316
-140.090652466,-886.062805176,72.4079818726
-143.196716309,-886.417114258,75.4926986694
-146.826812744,-887.0078125,78.8759994507
-151.210037231,-888.501647949,81.9462432861
-156.372833252,-892.196228027,85.0897674561
-162.102035522,-898.039489746,89.0379638672
-167.482910156,-909.642028809,94.8726043701
-172.058609009,-927.109008789,102.683494568
-176.81489563,-950.317626953,112.811889648
-181.787368774,-975.178527832,123.211578369
-189.030090332,-1005.87817383,136.923233032
-197.206741333,-1037.05407715,150.807632446
-206.518341064,-1068.29699707,164.09602356
-216.946899414,-1099.06213379,176.376708984
-228.24786377,-1128.61621094,187.314880371
-240.092544556,-1156.31542969,196.105834961
-252.440139771,-1182.45300293,202.490768433
-265.277801514,-1207.40185547,206.371292114
-278.596832275,-1231.29614258,207.895019531
-292.69329834,-1254.38085938,207.885910034
-307.522949219,-1276.4909668,206.814819336
-322.713043213,-1297.34777832,204.718383789
-337.866851807,-1317.27954102,201.425308228
-352.034393311,-1336.76794434,195.918731689
-364.061859131,-1356.07531738,187.312530518
-373.996459961,-1375.37475586,176.547714233
-377.4480896,-1388.89892578,164.844100952
-378.426513672,-1400.71008301,153.355026245
-376.84185791,-1409.59753418,143.548477173
-374.727722168,-1415.7265625,135.73789978
-374.248382568,-1420.18981934,129.534942627
-375.964263916,-1423.93688965,124.578475952
-378.802001953,-1427.16894531,120.340309143
-381.300933838,-1429.87414551,116.814079285
-382.50680542,-1432.44018555,114.60055542
-382.520812988,-1434.17553711,113.332214355
-382.271209717,-1434.31225586,112.401664734
-382.369689941,-1433.70361328,112.719848633
-383.001983643,-1432.87060547,114.700584412
-384.279144287,-1431.63269043,117.597160339
-386.165466309,-1430.15429688,120.550460815
-388.339172363,-1428.80810547,123.054870605
-390.367370605,-1427.81555176,125.302307129
-391.996643066,-1427.19799805,127.427734375
-393.08203125,-1426.5958252,128.988372803
-393.411102295,-1425.88330078,129.816390991
-392.789306641,-1425.46203613,130.30619812
-391.367248535,-1425.31811523,130.500457764
-389.424316406,-1425.37927246,130.153198242
-387.126647949,-1425.74023438,129.18421936
-384.789093018,-1426.22888184,127.653091431
-382.683380127,-1426.72460938,125.954315186
-380.950469971,-1427.11413574,124.520614624
-379.919921875,-1427.18481445,123.537185669
-380.162506104,-1427.1138916,123.570289612
-382.007141113,-1426.87792969,125.179489136
-385.246154785,-1425.73327637,128.646865845
-390.035980225,-1422.35693359,134.386459351
-396.431121826,-1416.35351562,141.988113403
-409.912689209,-1403.56665039,155.878051758
-427.95022583,-1386.1072998,169.739242554
-450.622955322,-1363.81005859,182.784225464
-479.560028076,-1333.93994141,193.783325195
-510.235015869,-1302.24328613,204.170700073
-540.545410156,-1267.80151367,214.484817505
-567.354797363,-1230.30224609,225.29838562
-591.070922852,-1190.13549805,235.755752563
-613.274536133,-1147.74255371,245.081359863
-633.901000977,-1103.328125,253.692886353
-653.006408691,-1056.47216797,260.87979126
-671.041442871,-1007.60974121,266.534729004
-686.577026367,-957.081359863,270.368041992
-698.50213623,-903.967529297,270.933654785
-707.711791992,-849.96295166,269.34085083
-714.337768555,-795.99810791,265.930267334
-716.888793945,-741.086181641,259.754974365
-714.493469238,-685.22064209,251.360580444
-708.160339355,-628.27154541,241.552200317
-698.007263184,-571.244812012,230.276473999
-683.204772949,-515.501342773,217.348403931
-663.974609375,-460.751220703,202.860366821
-640.867553711,-407.522094727,188.127975464
-614.923034668,-358.098876953,175.723632812
-588.45300293,-313.606109619,166.357025146
-564.153747559,-274.182098389,159.604751587
-543.76159668,-240.840087891,154.967697144
-528.221679688,-215.305541992,151.332336426
-518.245239258,-197.785568237,148.146118164
-512.65637207,-185.424194336,145.315216064
-515.688720703,-180.19128418,140.068466187
-519.563293457,-180.300704956,133.981079102
-522.735168457,-181.016357422,128.184173584
-525.474609375,-181.196533203,123.445327759
-527.571350098,-179.406341553,120.023849487
-528.745117188,-175.619430542,118.067993164
-529.192626953,-171.415466309,117.795875549
-528.686706543,-168.313995361,118.672729492
-527.605285645,-167.163345337,120.272743225
-526.116638184,-167.586334229,122.888397217
-523.695922852,-168.37197876,126.785957336
-519.988769531,-169.362808228,132.347091675
-514.298828125,-171.005371094,139.857208252
-506.01940918,-173.849838257,149.240570068
-494.741271973,-177.974624634,160.11378479
-480.989959717,-182.49307251,171.820205688
-461.275543213,-184.271087646,184.74230957
-440.583190918,-183.713058472,196.284042358
-418.170959473,-173.743682861,206.8515625
-394.70413208,-161.106231689,216.965270996
-370.617980957,-146.193130493,220.933929443
-341.381622314,-132.198165894,215.964630127
-308.730957031,-119.469856262,207.624725342
-271.550445557,-108.461288452,195.227264404
-230.739822388,-98.6614151001,180.503875732
-182.887496948,-89.4622497559,164.172576904
-129.654846191,-85.3447265625,148.850982666
-76.1458511353,-85.133102417,135.167602539
-22.2068138123,-91.3986358643,122.206550598
23.7013072968,-101.211898804,112.679092407
62.1998023987,-112.920944214,105.518722534
91.231918335,-126.06729126,99.1927261353
112.579521179,-137.249649048,93.1822433472
123.97631073,-143.115631104,87.886756897
126.200622559,-141.999801636,83.3707351685
120.962356567,-136.360229492,77.7056732178
113.193992615,-129.602111816,70.5816726685
110.37386322,-125.352622986,65.1437835693
113.555450439,-125.281242371,63.230884552
116.463752747,-126.268943787,63.4472579956
116.23274231,-126.26033783,64.0786819458
115.258789062,-126.215377808,64.4814224243
115.388160706,-126.556938171,64.5541763306
116.125724792,-126.80632782,64.5255584717
116.479110718,-126.695373535,64.6554260254
116.556930542,-126.541992188,64.6118621826
117.088104248,-126.584274292,63.8326759338
118.378875732,-126.586425781,62.6178321838
120.205703735,-126.652580261,61.0937385559
121.628501892,-126.653152466,59.27110672
122.171379089,-125.936180115,57.6818161011
122.707214355,-125.019851685,56.4563407898
123.692718506,-124.28868103,55.4257164001
124.666503906,-123.605079651,54.4729194641
125.407676697,-123.025550842,53.8379135132
126.20085907,-122.361953735,53.4198226929
127.113265991,-122.034065247,52.8064842224
127.97328186,-122.489189148,52.2983589172
128.65045166,-123.191513062,52.4832344055
128.961364746,-123.428344727,52.9635810852
129.096466064,-123.877738953,52.9365234375
129.646575928,-125.396118164,53.0506248474
130.507354736,-126.899978638,53.8891143799
131.256057739,-128.085906982,54.789806366
132.29258728,-129.813201904,55.6943206787
134.241531372,-132.334259033,57.1523551941
137.670593262,-136.67010498,59.2132072449
142.58782959,-143.102722168,61.5781822205
152.061584473,-158.680786133,66.6971817017
163.139541626,-177.046340942,74.8999633789
173.462219238,-198.185562134,85.7294311523
181.171020508,-221.486587524,98.3671646118
185.867706299,-246.252029419,111.953460693
187.074691772,-271.138946533,125.408424377
184.768966675,-294.887664795,138.835891724
179.073226929,-317.050598145,152.092605591
169.869812012,-337.644744873,164.560943604
157.125976562,-356.56149292,175.867599487
141.61126709,-373.528259277,185.649627686
124.071014404,-388.197814941,193.346542358
104.579330444,-400.556640625,199.029342651
83.4637908936,-411.2784729,203.750076294
61.4650039673,-420.341583252,207.483169556
39.0542869568,-426.715026855,209.274337769
15.8058729172,-431.043579102,209.547409058
-8.50995063782,-434.413482666,208.881286621
-33.2667922974,-436.046386719,206.524780273
-57.8551368713,-435.537322998,201.956100464
-81.9500198364,-433.435028076,195.321472168
-104.631820679,-429.859466553,186.474578857
-125.205535889,-425.156158447,175.798278809
-148.519943237,-417.493560791,159.801727295
-173.382293701,-411.091674805,145.56451416
-188.879760742,-408.901611328,139.047836304
-195.773651123,-417.293182373,128.32081604
-187.960800171,-431.687286377,118.774528503
-179.172393799,-446.192016602,108.205322266
-171.480865479,-459.78717041,96.4602050781
-172.565155029,-464.810974121,85.5568695068
-174.441421509,-468.540649414,76.0773086548
-174.149932861,-469.561004639,73.2393951416
-174.569778442,-469.321014404,73.4988021851
-176.62449646,-467.564208984,72.4079284668
-177.571762085,-466.916809082,71.229309082
-177.628494263,-467.570861816,69.7313156128
-177.853164673,-469.105194092,67.95337677
-178.977798462,-470.437042236,66.0205459595
-180.637496948,-471.172454834,64.3096008301
-182.250305176,-471.533874512,63.1165351868
-183.791549683,-471.647979736,62.260345459
-185.502639771,-471.717773438,61.5162277222
-187.399154663,-471.557495117,60.673915863
-189.145797729,-471.48046875,59.7590370178
-190.668518066,-471.656219482,58.8790206909
-191.983016968,-471.628814697,58.2556343079
-192.689682007,-471.489898682,58.1039543152
-192.74520874,-471.370819092,58.067276001
-192.687255859,-471.266021729,57.9103126526
-192.837814331,-471.099334717,57.6909255981
-192.845321655,-470.899414062,57.5009536743
-192.814575195,-470.842346191,57.5706596375
-193.060806274,-470.924255371,57.6561965942
-192.918685913,-471.322937012,57.676902771
-192.362838745,-472.009979248,57.843132019
-192.029418945,-472.454162598,57.906867981
-191.9087677,-472.536712646,57.8669815063
-191.859436035,-472.431213379,57.9021949768
-191.544998169,-472.377349854,58.348323822
-190.949493408,-472.448699951,59.3857727051
-190.517929077,-472.195770264,60.3867263794
-190.98135376,-471.101501465,61.6351890564
-192.331970215,-469.745849609,64.4507217407
-193.391174316,-468.862335205,68.8039855957
-194.492446899,-467.367767334,73.8171005249
-196.23324585,-465.770446777,79.7854537964
-198.206848145,-465.757598877,87.0950698853
-203.106826782,-468.140350342,94.2183761597
-207.336471558,-472.702819824,102.054878235
-211.00352478,-479.577728271,110.388427734
-214.436981201,-488.400695801,118.5025177
-217.191207886,-499.202301025,125.791915894
-218.708389282,-512.504577637,131.97315979
-218.695587158,-528.756713867,136.699447632
-217.450408936,-546.948547363,140.015060425
-212.333496094,-565.268859863,135.768447876
-207.659484863,-579.372619629,129.629150391
-204.492996216,-591.290588379,122.268783569
-204.173721313,-598.040161133,117.120758057
-206.692367554,-600.098144531,112.089317322
-209.309768677,-600.629699707,108.282272339
-211.697418213,-599.897216797,105.488319397
-213.540527344,-599.06451416,103.21421814
-214.940307617,-598.387207031,101.334289551
-215.798828125,-597.818603516,99.9797973633
-216.279815674,-597.35748291,99.5162277222
-216.591583252,-596.614074707,99.8278656006
-216.484954834,-595.517333984,100.851707458
-215.651260376,-594.491394043,103.233604431
-213.722457886,-593.434509277,107.031829834
-210.793991089,-592.363830566,112.103340149
-207.268173218,-591.651855469,118.453689575
-203.436538696,-590.285644531,125.266677856
-199.601715088,-587.690063477,132.031784058
-195.780258179,-584.759338379,138.355392456
-192.053497314,-581.763427734,143.747497559
-188.718887329,-578.842773438,148.361618042
-186.068969727,-576.364196777,151.883102417
-184.144622803,-574.62109375,154.421936035
-182.791152954,-573.807250977,156.445617676
-182.020858765,-573.510192871,157.491043091
-181.763031006,-573.527282715,157.778747559
-181.788955688,-573.814147949,157.898910522
-181.88331604,-574.093078613,157.798095703
-182.007064819,-574.286437988,157.594497681
-182.276046753,-574.346496582,157.4584198
-182.761001587,-574.200927734,157.337463379
-183.364929199,-573.832214355,157.259780884
-183.874954224,-573.401184082,157.158432007
-184.17666626,-573.015075684,156.993148804
-184.366897583,-572.7109375,156.909011841
-184.472335815,-572.556518555,156.844970703
-184.433807373,-572.610290527,156.812103271
-184.310272217,-572.853637695,156.989776611
-184.144393921,-573.015197754,157.213806152
-183.950836182,-572.95703125,157.29246521
-183.771240234,-572.805969238,157.361724854
-183.579421997,-572.684326172,157.43119812
-183.322998047,-572.609680176,157.460906982
-183.055603027,-572.64831543,157.549499512
-182.895339966,-572.749511719,157.619750977
-182.991287231,-572.705749512,157.539001465
-183.342651367,-572.487976074,157.426849365
-183.666351318,-572.171813965,157.430145264
-183.883743286,-571.82824707,157.379333496
-184.225860596,-571.536499023,157.051498413
-184.657241821,-571.184753418,156.569519043
-184.996643066,-570.802978516,156.184524536
-185.190139771,-570.702087402,155.883041382
-185.245574951,-570.922241211,155.617218018
-185.257492065,-571.304443359,155.440933228
-185.284423828,-571.605224609,155.252365112
-185.395477295,-571.734863281,155.040725708
-185.566940308,-571.813720703,154.830947876
-185.67376709,-572.017883301,154.618255615
-185.735031128,-572.456359863,154.507568359
-185.742263794,-572.892150879,154.432418823
-185.718826294,-573.144042969,154.297073364
-185.735305786,-573.352844238,154.115249634
-185.776367188,-573.621643066,153.917388916
-185.836074829,-573.888244629,153.755142212
-185.898498535,-574.086669922,153.634414673
-185.98789978,-574.248779297,153.50881958
-186.149719238,-574.423400879,153.310668945
-186.359176636,-574.63293457,153.105300903
-186.59437561,-574.816345215,153.022399902
-186.758590698,-574.989624023,152.980255127
-186.732254028,-575.19140625,152.922851562
-186.569122314,-575.338439941,152.92515564
-186.342346191,-575.437744141,153.008041382
-186.068206787,-575.454345703,153.033798218
-185.844833374,-575.491821289,152.97265625
-185.686080933,-575.60723877,152.974182129
-185.537506104,-575.664855957,152.81477356
-185.65977478,-575.751098633,152.472045898
-186.221191406,-575.845703125,152.216674805
-187.041976929,-575.708557129,151.776428223
-188.090026855,-575.263366699,151.035461426
-189.338088989,-574.76159668,150.201202393
-190.632034302,-574.135986328,149.076919556
-192.047515869,-573.328979492,147.829544067
-193.665328979,-572.760437012,146.685409546
-195.300247192,-572.454956055,145.405044556
-196.798309326,-572.351257324,144.280181885
-198.018997192,-572.38873291,143.370269775
-198.939468384,-572.283874512,142.365859985
-199.772598267,-572.080810547,141.366271973
-200.573287964,-572.101257324,140.519714355
-201.217193604,-572.363220215,139.799301147
-201.689666748,-572.669189453,138.970596313
