-13.5840940475,-691.650756836,1536.80944824
-13.5883407593,-691.03137207,1535.45727539
-13.5225505829,-690.612365723,1533.89025879
-13.3278207779,-690.079345703,1531.84912109
-13.172334671,-689.558227539,1529.32165527
-12.949883461,-689.237243652,1526.40002441
-12.6654529572,-688.690612793,1522.9041748
-12.3718547821,-687.937438965,1518.92004395
-11.8780937195,-687.554870605,1514.93481445
-10.9852676392,-687.795288086,1511.12524414
-10.2398920059,-687.818359375,1506.84680176
-9.77711391449,-687.483032227,1502.30773926
-9.12084293365,-687.211853027,1498.17651367
-8.74314212799,-686.622558594,1494.39355469
-8.47872161865,-686.352478027,1491.34020996
-7.92380142212,-686.308959961,1489.0279541
-7.52794647217,-685.643188477,1487.21386719
-7.03073549271,-684.649047852,1486.20605469
-6.19139575958,-683.530456543,1485.97570801
-5.34853553772,-682.466918945,1486.50427246
-4.90316677094,-681.018249512,1487.60119629
-4.52592277527,-679.239685059,1489.16345215
-4.11254644394,-677.531921387,1491.01123047
-4.00694322586,-675.761169434,1492.62390137
-4.08220624924,-674.629638672,1494.06884766
-4.549305439,-674.397644043,1495.34936523
-5.56435441971,-674.403381348,1495.89819336
-7.0023727417,-674.818115234,1495.50048828
-8.42947292328,-676.279663086,1494.4432373
-9.99168491364,-678.407226562,1492.52416992
-12.2101106644,-680.92956543,1489.63708496
-14.7916765213,-684.080505371,1486.02416992
-17.8202285767,-687.707885742,1481.88903809
-21.7030658722,-691.697265625,1477.36169434
-26.1090507507,-696.328430176,1472.42590332
-30.8212661743,-701.708068848,1467.25183105
-35.744468689,-708.126647949,1462.21520996
-40.9927253723,-715.656311035,1457.53283691
-47.3975601196,-723.245605469,1453.01489258
-56.0509567261,-729.73223877,1448.92749023
-65.8344955444,-736.212463379,1445.86682129
-73.8476409912,-745.372741699,1443.87023926
-80.6717071533,-756.705810547,1442.69812012
-87.8826293945,-768.390808105,1442.62670898
-95.0613174438,-780.367858887,1443.99438477
-102.084869385,-792.579345703,1446.43212891
-108.974578857,-804.886474609,1450.01745605
-115.611801147,-817.15246582,1455.03100586
-121.643753052,-828.973571777,1461.18212891
-126.894828796,-839.965881348,1468.25024414
-134.390075684,-847.151000977,1475.5970459
-146.86038208,-847.819885254,1482.46704102
-153.320770264,-851.987426758,1487.87927246
-157.369049072,-859.315917969,1497.01330566
-161.237747192,-864.721313477,1504.82910156
-164.469696045,-869.993225098,1512.92724609
-167.049880981,-875.497619629,1521.82983398
-168.792709351,-879.323120117,1529.63964844
-169.845489502,-881.644836426,1535.9564209
-171.76322937,-882.079650879,1540.50158691
-175.050689697,-880.803039551,1543.20825195
-178.122909546,-880.223327637,1545.47949219
-180.742782593,-880.434936523,1547.24047852
-183.679519653,-880.312683105,1547.60888672
-187.102050781,-879.581481934,1546.43188477
-190.960891724,-878.291625977,1543.9329834
-194.899139404,-876.729248047,1540.61071777
-198.814239502,-875.017150879,1536.7878418
-202.74067688,-873.059387207,1532.45922852
-206.678009033,-870.578613281,1527.58764648
-210.454528809,-867.684326172,1522.53381348
-213.5390625,-864.735351562,1517.96801758
-215.85194397,-861.409423828,1514.49914551
-217.638977051,-857.623474121,1512.67114258
-219.002853394,-853.671691895,1512.62402344
-220.089004517,-849.373535156,1514.08605957
-221.24156189,-844.826843262,1516.76306152
-222.810516357,-840.415893555,1520.26171875
-225.081222534,-836.471557617,1524.38989258
-228.018096924,-832.660949707,1529.11669922
-231.144348145,-828.377502441,1534.30749512
-234.409606934,-824.00982666,1539.98010254
-237.736099243,-819.83001709,1545.90881348
-240.735549927,-815.520019531,1551.58825684
-243.399032593,-810.885131836,1556.77111816
-245.855270386,-806.101867676,1561.55944824
-248.062927246,-801.338500977,1566.08435059
-249.90574646,-796.322998047,1570.20275879
-251.407394409,-790.963134766,1573.7923584
-252.605026245,-785.338500977,1576.72485352
-253.456451416,-779.557006836,1578.77941895
-254.070922852,-773.860412598,1580.07312012
-254.53755188,-768.0546875,1580.58508301
-254.754928589,-761.912597656,1580.22631836
-254.699188232,-755.581848145,1579.25817871
-254.470581055,-749.241333008,1577.76477051
-254.092025757,-743.003051758,1575.91101074
-253.607070923,-736.709289551,1573.74694824
-253.114944458,-730.456726074,1571.24633789
-252.82484436,-724.457397461,1568.99121094
-252.781845093,-718.378479004,1567.0859375
-252.790618896,-711.784423828,1565.27307129
-252.927429199,-704.500183105,1563.84533691
-253.059753418,-696.780761719,1562.97033691
-253.054321289,-688.881286621,1562.71777344
-254.171905518,-680.687683105,1562.94458008
-257.264312744,-671.800537109,1563.49633789
-260.343933105,-661.971130371,1564.6940918
-261.847839355,-651.557006836,1566.60168457
-262.537384033,-640.989990234,1569.1217041
-264.221588135,-630.801269531,1572.36279297
-268.180633545,-621.121887207,1576.04870605
-269.596282959,-612.426025391,1580.12219238
-270.760345459,-604.097961426,1585.04577637
-270.423980713,-596.853271484,1590.36853027
-269.07711792,-590.653930664,1595.91369629
-267.129486084,-584.832275391,1601.68139648
-265.931335449,-578.781188965,1607.32104492
-267.478881836,-572.546081543,1612.63952637
-266.671813965,-568.434143066,1617.52270508
-266.036102295,-564.313537598,1620.7244873
-265.633422852,-559.605224609,1621.72570801
-265.533843994,-555.366210938,1620.68933105
-265.730407715,-551.140380859,1617.36889648
-265.415679932,-546.526916504,1611.4083252
-264.809844971,-541.695251465,1605.41601562
-264.02645874,-536.810424805,1598.78442383
-261.068786621,-530.100769043,1591.25158691
-259.93927002,-525.574829102,1584.77392578
-259.478729248,-521.794189453,1578.51757812
-256.856872559,-515.552734375,1571.73779297
-250.346939087,-504.889770508,1564.44421387
-237.88494873,-490.646118164,1554.20751953
-234.123352051,-483.413909912,1550.43994141
-234.542678833,-478.342681885,1552.11193848
-225.528488159,-467.435577393,1549.20739746
-215.838043213,-456.979431152,1546.81054688
-206.447174072,-446.318328857,1544.92700195
-200.518722534,-435.378631592,1545.63012695
-192.443023682,-424.072937012,1546.9029541
-183.358963013,-413.058929443,1548.51269531
-173.508377075,-402.026611328,1551.07226562
-163.112487793,-390.656982422,1554.8963623
-152.502746582,-379.335144043,1559.4543457
-141.18031311,-368.849182129,1564.16906738
-129.618026733,-359.29510498,1568.76647949
-118.451858521,-349.699981689,1573.90100098
-107.680847168,-339.520324707,1580.2232666
-97.450843811,-328.751464844,1587.27429199
-87.8818283081,-317.674407959,1594.25830078
-78.7495803833,-305.99710083,1600.60205078
-69.9683074951,-293.346405029,1605.8548584
-61.476108551,-280.185119629,1609.63342285
-53.1160774231,-266.50100708,1611.90893555
-44.730758667,-252.215805054,1612.98852539
-36.3005447388,-237.658279419,1613.17663574
-28.0313224792,-223.601150513,1612.80236816
-19.8393936157,-210.409759521,1612.09765625
-11.5943117142,-197.322647095,1611.17529297
-3.47952437401,-183.897384644,1609.91223145
4.35321521759,-170.268798828,1608.17224121
11.9090452194,-156.645172119,1606.02197266
19.2922763824,-143.01739502,1603.64807129
26.0568351746,-132.15586853,1600.79528809
33.7854652405,-113.161682129,1598.93444824
41.9826850891,-93.9751434326,1597.46057129
50.8476066589,-73.7208938599,1596.42041016
53.9358787537,-75.4877700806,1591.15515137
62.0733299255,-60.5476455688,1588.66113281
70.2281723022,-46.6463012695,1586.04846191
78.4943084717,-34.3000221252,1581.97021484
87.1157913208,-21.3160247803,1578.33581543
93.5617904663,-15.4785470963,1574.94396973
100.714363098,-7.63507556915,1571.86877441
108.294616699,0.799617230892,1569.3894043
116.49344635,9.59643936157,1570.27514648
122.637016296,12.6043519974,1570.54321289
