-2.78124145508,-4.57373077393,10.604666748,
-2.77459564209,-4.57449645996,10.5904333496,
-2.76753448486,-4.57357818604,10.5729541016,
-2.76011199951,-4.57331085205,10.5506066895,
-2.75220245361,-4.57668395996,10.5228527832,
-2.74435424805,-4.58190124512,10.4911035156,
-2.73652160645,-4.58489501953,10.4549975586,
-2.72888671875,-4.58822174072,10.4146240234,
-2.72121185303,-4.5931930542,10.3724499512,
-2.71357971191,-4.59692626953,10.328302002,
-2.70597900391,-4.59981719971,10.2822766113,
-2.69791229248,-4.59910339355,10.2387420654,
-2.68987518311,-4.59563720703,10.1992602539,
-2.6808984375,-4.59111755371,10.1650054932,
-2.67135284424,-4.58474456787,10.1376739502,
-2.66262329102,-4.57706451416,10.1147357178,
-2.65593841553,-4.56831176758,10.0989654541,
-2.6539239502,-4.56231750488,10.0985125732,
-2.65807128906,-4.55990356445,10.1132824707,
-2.66999938965,-4.56007263184,10.1368389893,
-2.68395965576,-4.55872375488,10.162286377,
-2.69640838623,-4.55452392578,10.1890093994,
-2.71596923828,-4.55426879883,10.2226580811,
-2.74436462402,-4.56077362061,10.2613293457,
-2.77568389893,-4.57311553955,10.2989892578,
-2.80875152588,-4.59122253418,10.3332324219,
-2.84451629639,-4.61534942627,10.3612182617,
-2.88224395752,-4.64425598145,10.3800524902,
-2.9210534668,-4.67752258301,10.3882653809,
-2.96027862549,-4.71566070557,10.3850952148,
-3.00047485352,-4.75903625488,10.3710778809,
-3.04356109619,-4.80998809814,10.3476391602,
-3.09115631104,-4.86946868896,10.3150366211,
-3.14197235107,-4.93555053711,10.2746704102,
-3.19482086182,-5.00524505615,10.2288916016,
-3.25167572021,-5.07516662598,10.178001709,
-3.31396636963,-5.14687316895,10.125446167,
-3.38212280273,-5.22120605469,10.0758325195,
-3.45460540771,-5.29387268066,10.0315106201,
-3.53009063721,-5.36255249023,9.99451965332,
-3.60925811768,-5.42828735352,9.96633789062,
-3.69324951172,-5.49356323242,9.95053955078,
-3.78318115234,-5.55999694824,9.9508605957,
-3.87740264893,-5.62650878906,9.96667602539,
-3.97675262451,-5.69414123535,9.99724243164,
-4.08340209961,-5.76535583496,10.0446099854,
-4.19562957764,-5.83977722168,10.1123034668,
-4.31174865723,-5.91741088867,10.1999914551,
-4.43315582275,-5.99736999512,10.3021728516,
-4.56067108154,-6.0770904541,10.4177380371,
-4.69200744629,-6.15137695312,10.546652832,
-4.82556549072,-6.21469482422,10.6849230957,
-4.9590814209,-6.26782104492,10.8289855957,
-5.08913482666,-6.31353210449,10.9768334961,
-5.21467346191,-6.35580566406,11.1258227539,
-5.33335754395,-6.39279174805,11.2691650391,
